"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","Symbol","ENTREZID"
-1.43024158240047,7.14314568588355,-4.63485158583625,7.30665212320402e-05,0.00224012641736701,1.54217230181416,"242838_at","MAP6D1","79929"
1.74041467469417,5.25788948277431,4.6347683139304,7.30832281111735e-05,0.00224012641736701,1.54195379039722,"206903_at","EXOG","9941"
-1.72816508108079,7.08437385508312,-4.63132407109905,7.37775875917867e-05,0.00225982610732826,1.53291621276825,"218010_x_at","PPDPF","79144"
-1.2613748294932,7.59637876247022,-4.63043864154599,7.39571481525088e-05,0.00226312814640056,1.53059298965573,"223808_s_at","PTPMT1","114971"
-1.44245741726581,6.37121739393213,-4.6302824320112,7.39888717273159e-05,0.00226312814640056,1.53018312611684,"215575_at","PDE4DIP","9659"
-1.61592094097234,8.21746537372591,-4.62826575673576,7.43996426476531e-05,0.00227410228470185,1.52489189256649,"214663_at","DSTYK","25778"
-1.38962885775485,8.60329583985592,-4.62773459640843,7.4508210124115e-05,0.00227583038465698,1.52349830613374,"204239_s_at","NNAT","4826"
-1.47653760832659,7.48576831127732,-4.6272212231401,7.46132917460961e-05,0.00227744967269661,1.52215140313208,"213259_s_at","SARM1","23098"
-1.44444293595198,4.94248031719719,-4.62655821736896,7.47492195896913e-05,0.00228000757660607,1.52041194290419,"240891_at","FSTL1","11167"
-1.80577324248929,10.0195846078723,-4.62539779921152,7.49877188290812e-05,0.00228568837741046,1.51736753678215,"204974_at","RAB3A","5864"
-1.195253376622,10.8934482732861,-4.62484617948971,7.51013578008202e-05,0.0022875580711754,1.5159203677063,"221844_x_at","SPCS3","60559"
1.67384285156065,10.5151223701366,4.62312476777329,7.54570877182526e-05,0.00229566593830017,1.51140437929757,"235381_at","RSF1","51773"
1.78373777047218,5.59333150066097,4.62280995682853,7.5522324480165e-05,0.00229566593830017,1.51057851701621,"211112_at","SLC12A4","6560"
-1.36593090989975,8.91973047834507,-4.62279707511885,7.5524995089482e-05,0.00229566593830017,1.51054472378942,"220525_s_at","AUP1","550"
-1.68053886948324,8.26215546545622,-4.62217614353792,7.56538367888975e-05,0.00229689794740458,1.50891581523066,"213892_s_at","APRT","353"
-1.6094144690766,5.80487692581432,-4.62209566464263,7.56705519481024e-05,0.00229689794740458,1.50870469423765,"213068_at","DPT","1805"
-1.84436987776205,5.07149955630995,-4.62077261797218,7.59458708599728e-05,0.00230365630472622,1.50523399102534,"240799_at","SLC35F4","341880"
-2.44160471120203,5.02378929895033,-4.6203182394471,7.60406542557668e-05,0.00230482928118229,1.50404206004889,"206516_at","AMH","268"
1.6222237189879,7.81267075311139,4.62008224698541,7.60899287157572e-05,0.00230482928118229,1.50342300690045,"234034_at","KCNMB4","27345"
-1.19279131070962,8.63301075802849,-4.61947290818406,7.62173035934456e-05,0.00230708986794278,1.50182461103786,"219595_at","ZNF26","7574"
1.26288497378386,8.73235866630752,4.61787046276515,7.65532884683277e-05,0.00231565756404195,1.49762124216436,"212209_at","MED13L","23389"
1.62054945662573,10.8543960023958,4.61716463968403,7.67017453917422e-05,0.00231742454119191,1.49576985033833,"201876_at","PON2","5445"
1.9329269321759,6.92474587368858,4.61708902478987,7.67176665671212e-05,0.00231742454119191,1.49557151237841,"232386_at","VPS13C","54832"
2.40562172839224,8.49155935146131,4.61656709005661,7.68276527781742e-05,0.00231914529504302,1.49420248656821,"214295_at",NA,NA
-2.09384743461347,5.06609424839873,-4.61535993047139,7.70826361622929e-05,0.00232446782697626,1.49103619234426,"207635_s_at","KCNH1","3756"
-1.58716423343476,10.2228947521508,-4.61522938552617,7.71102610183484e-05,0.00232446782697626,1.49069378759407,"212296_at","PSMD14","10213"
1.50436017440554,5.75615848611286,4.61472477598544,7.72171349908563e-05,0.00232604976441025,1.48937026330434,"208876_s_at","PAK2","5062"
-1.5438229212232,11.3947276556414,-4.6144796857495,7.72690971122105e-05,0.00232604976441025,1.48872742963527,"209250_at","DEGS1","8560"
1.29220693802465,7.61326043497674,4.61283398925828,7.76189067122284e-05,0.0023317203199868,1.48441111978713,"205074_at","SLC22A5","6584"
1.72981547376691,8.27517293580989,4.6127281125784,7.76414657282027e-05,0.0023317203199868,1.48413343368038,"235918_x_at","CEP97","79598"
-1.59288944648826,8.51173612369728,-4.61264300021965,7.76596052430577e-05,0.0023317203199868,1.4839102073203,"213762_x_at","RBMX","27316"
1.51898521859011,7.9412721228255,4.6125909428294,7.76707020169356e-05,0.0023317203199868,1.48377367529425,"209590_at","BMP7","655"
-1.45491967047848,7.89499477620686,-4.61179924160268,7.78396588874931e-05,0.00233439870888736,1.48169728447658,"218926_at","MYNN","55892"
-2.06828107762684,5.60940147570977,-4.6114514612145,7.79139941605754e-05,0.00233439870888736,1.48078517498555,"221845_s_at","CLPB","81570"
-1.404803462383,11.5307760530195,-4.61142323650071,7.79200300634557e-05,0.00233439870888736,1.48071115150753,"201253_s_at","CDIPT","10423"
1.88924620593063,4.68239734481738,4.60975362991422,7.8277906834425e-05,0.00234351515738381,1.47633245056509,"224491_at","APOL4","80832"
-2.00416598346587,6.43736445233646,-4.60816588058734,7.86197538560057e-05,0.00235213955790813,1.47216859038022,"205722_s_at","GFRA2","2675"
-1.1121942919532,8.35611127578563,-4.60781892835693,7.86946510971059e-05,0.00235277104510418,1.47125873200094,"236587_at","DNAAF11","23639"
-1.31971619460335,6.97284036759471,-4.60723525427512,7.88208100554721e-05,0.00235493321846062,1.46972810396631,"206355_at","GNAL","2774"
2.21213274970616,4.85601810860994,4.60631305621889,7.90205497441036e-05,0.00235839630916278,1.46730977386756,"234207_at",NA,NA
-1.95474593297464,6.19967560139003,-4.60620236384948,7.90445585101196e-05,0.00235839630916278,1.46701950286456,"243887_at","MRPL30","51263"
-1.54283188423042,9.92237073024606,-4.60547877468267,7.92016811169198e-05,0.00236147343698301,1.46512203839898,"203606_at","NDUFS6","4726"
-1.14538809780815,8.02809405034527,-4.60436651679921,7.94438063821325e-05,0.0023670790811679,1.4622054345306,"201836_s_at","SUPT7L","9913"
-1.27905143201123,7.84571135535001,-4.60398303244411,7.95274568663272e-05,0.00236795845019275,1.46119986585054,"210108_at","CACNA1D","776"
1.2989082318308,8.07143057057837,4.60361127662521,7.96086325788311e-05,0.00236876298571297,1.46022506054505,"201646_at","SCARB2","950"
1.36326794986685,7.47707350364519,4.60280424509102,7.97851377371452e-05,0.00237240103645325,1.45810892053922,"229531_at",NA,NA
-1.40484725424762,10.0179919295825,-4.60247372735897,7.98575372486107e-05,0.00237294067884119,1.4572422727146,"212585_at","OSBPL8","114882"
-1.70731864850064,6.33730364357686,-4.6011299342815,8.01525668386611e-05,0.00238009047761238,1.45371879579668,"237434_x_at","MSANTD1","345222"
1.94837673499022,6.60759649913472,4.59875587005929,8.06764434335353e-05,0.00239402146253924,1.44749419118463,"1557388_at","RTTN","25914"
1.66629628975436,4.81097247477861,4.59830876170088,8.07754855855232e-05,0.00239533541661748,1.44632194971202,"233386_at",NA,NA
1.74830986044001,4.28208593754375,4.59787086052393,8.08726053722527e-05,0.00239659062261676,1.4451738603719,"211907_s_at","PARD6B","84612"
-1.58029290981165,12.3631693099144,-4.59671433037704,8.11296646778312e-05,0.00240219585777082,1.44214172901757,"221891_x_at","HSPA8","3312"
-2.29918746822482,4.38611273889556,-4.59652603720912,8.1171592999206e-05,0.00240219585777082,1.44164807983622,"222170_at","ZNF213-AS1","100507458"
-1.66403962223809,7.59511823569021,-4.5958294470061,8.13268941085445e-05,0.00240516453570503,1.43982184560108,"228954_at","LYSMD4","145748"
-1.32227166288633,7.27183071330974,-4.59170020199714,8.22535720899707e-05,0.00243092651568603,1.42899694747087,"228356_at","ANKRD11","29123"
2.03616942025876,4.63519999259119,4.58483376385847,8.38178238211935e-05,0.00247548387166712,1.41099891488069,"205597_at","SLC44A4","80736"
-2.59096832176239,7.1330779424667,-4.58339290902402,8.41498017069851e-05,0.00248361155645312,1.40722259932867,"203228_at","PAFAH1B3","5050"
-1.3998846284634,8.80971526057012,-4.5820438642595,8.44618108738178e-05,0.00249113931734376,1.4036870326587,"205545_x_at","DNAJC8","22826"
2.5599646991224,4.75975911489087,4.58166409363587,8.45498520541045e-05,0.00249152843335948,1.40269175447089,"243341_at",NA,NA
-1.36446377334523,11.2442506600152,-4.58149566199801,8.45889282930687e-05,0.00249152843335948,1.40225034285512,"221792_at","RAB6B","51560"
-1.93043406643968,9.97916494800485,-4.58051600078274,8.48165663891899e-05,0.00249655223005597,1.39968296588371,"205711_x_at","ATP5F1C","509"
-1.91064957147551,5.78941575939574,-4.57986553593583,8.49680473376185e-05,0.00249932911267481,1.39797834220388,"207945_s_at","CSNK1D","1453"
1.89616373515161,5.38344913289725,4.57844083362274,8.53007737159906e-05,0.00250743000157085,1.39424483252403,"228618_at","PEAR1","375033"
-1.24454268114526,10.6813446447429,-4.57763206694304,8.54902298016019e-05,0.00250934975711089,1.39212547628287,"201588_at","TXNL1","9352"
1.5395681150589,7.37297835452212,4.5775279992793,8.5514638323718e-05,0.00250934975711089,1.39185277233516,"222547_at","MAP4K4","9448"
-1.45779485567843,7.05928851904097,-4.5774276072512,8.55381913089242e-05,0.00250934975711089,1.39158970089262,"37996_s_at","DMPK","1760"
1.73121514453973,4.78802363094655,4.57656902254597,8.57398875199923e-05,0.00251358088480192,1.38933985760743,"242728_at",NA,NA
1.86626077000645,6.80083241220997,4.57526800476539,8.60464200115898e-05,0.00252087770348757,1.38593075348156,"236118_at","GATA6-AS1","100128893"
-2.24292206792948,6.67549960775682,-4.57320777967942,8.65340587310777e-05,0.00253346702068095,1.38053250541808,"228126_x_at","CTXN1","404217"
-1.32388882355991,9.54061968760277,-4.57262798406124,8.6671786261847e-05,0.00253559014203697,1.37901336389553,"200721_s_at","ACTR1A","10121"
1.21894805488364,7.54320606804705,4.57241465606968,8.67225160605236e-05,0.00253559014203697,1.37845442198316,"217877_s_at","GPBP1L1","60313"
-1.64242425008734,8.13052153873464,-4.57144259445363,8.6954047996964e-05,0.0025406613623161,1.37590755694557,"1557133_at","LINC00632","286411"
2.13819351850807,5.61173528480166,4.57031395712214,8.72236449921178e-05,0.00254503463153209,1.37295053420277,"204773_at","IL11RA","3590"
-1.17439650966863,7.61871165229992,-4.56993433596428,8.73145114635957e-05,0.00254503463153209,1.37195594872016,"219322_s_at","WRAP73","49856"
-1.27073329694936,8.80425254279509,-4.56985450026633,8.73336329795301e-05,0.00254503463153209,1.37174678506332,"203291_at","CNOT4","4850"
2.25121362956363,9.38173870962885,4.56984267728884,8.73364650646928e-05,0.00254503463153209,1.37171580976896,"235127_at","PMP2","5375"
-1.33449696281015,10.5109888384914,-4.5689038419304,8.75616460409022e-05,0.00254989773490617,1.3692561637043,"205737_at","KCNQ2","3785"
1.69126791015842,7.04511373330124,4.56751949333227,8.78947370598659e-05,0.00255789474317933,1.36562943199461,"229010_at","CBL","867"
-2.30402485818312,11.2258891707867,-4.56691517184029,8.80405386684653e-05,0.00255916624591905,1.36404626521841,"203000_at","STMN2","11075"
1.48601581714394,6.87739157009551,4.56682215890207,8.80630007660961e-05,0.00255916624591905,1.36380259749246,"206898_at","CDH19","28513"
-1.97700332214279,11.6074785779143,-4.56661125310729,8.81139544205325e-05,0.00255916624591905,1.36325008586399,"211748_x_at","PTGDS","5730"
-1.56654397549474,7.75653326917879,-4.56505633135254,8.84905201218448e-05,0.0025683977107694,1.35917673941607,"223517_at","FBXO44","93611"
1.95710664662488,7.09433921550914,4.56449817373871,8.86260825536979e-05,0.00257062655895142,1.357714604137,"215248_at","GRB10","2887"
-1.29729416448604,9.65921866120134,-4.56395497895459,8.87582090346479e-05,0.00257129407137799,1.35629168581391,"244741_s_at","ZNF667-AS1","100128252"
-1.87297715994111,10.3162802136067,-4.56368357399689,8.8824298782887e-05,0.00257129407137799,1.35558073840321,"201231_s_at","ENO1","2023"
-1.23900473339341,7.76151221372362,-4.56367883326477,8.88254536317363e-05,0.00257129407137799,1.35556832006371,"236070_at","C2orf81","388963"
-1.51830298555752,9.46993953728517,-4.56316558099099,8.89505708805929e-05,0.00257321294333144,1.35422386585473,"218394_at","ROGDI","79641"
1.86431870038732,7.8282038236341,4.56276842527666,8.90475070519522e-05,0.00257364874572509,1.35318353684642,"201368_at","ZFP36L2","678"
2.26453752686274,5.47058351307261,4.56262182545544,8.9083315066936e-05,0.00257364874572509,1.35279952890899,"201645_at","TNC","3371"
-1.45247789367801,10.0023951570105,-4.56211166037568,8.92080379709466e-05,0.00257428859907363,1.35146319895567,"216356_x_at","BAIAP3","8938"
-1.24729822616175,10.9304330476241,-4.56204980707972,8.92231713807871e-05,0.00257428859907363,1.35130118123338,"228291_s_at","KIZ","55857"
-1.24130690735857,9.45596511961237,-4.56056191288037,8.95879785347711e-05,0.00258260171119545,1.3474038907636,"206404_at","FGF9","2254"
-2.80352458546376,6.43192731360121,-4.56039340491438,8.96293872335322e-05,0.00258260171119545,1.34696252201157,"223010_s_at","OCIAD1","54940"
1.81787151296923,6.26094878029209,4.56008978165733,8.97040468163523e-05,0.00258305135467232,1.34616725412218,"222284_at",NA,NA
-2.02258892585245,10.5747898650084,-4.55981367272851,8.97719943986327e-05,0.00258330725986592,1.34544405897234,"217897_at","FXYD6","53826"
-1.2970033352572,7.63503758482825,-4.55777010757784,9.02764873895922e-05,0.00259611673794922,1.34009164029057,"219801_at","ZNF34","80778"
1.7497521133909,8.51084660201917,4.55638487787057,9.06200586752664e-05,0.00260428473485949,1.33646367240827,"225207_at","PDK4","5166"
-1.65356384004778,5.88342901591787,-4.55568219835244,9.07948369562976e-05,0.00260759433254659,1.33462338037197,"241453_at","PTK2","5747"
-1.21540776619428,7.65208487534313,-4.55537380893177,9.08716487244021e-05,0.00260808787086965,1.33381573071549,"202477_s_at","TUBGCP2","10844"
-2.04583364629248,5.98139880160645,-4.55429149374981,9.11417365103547e-05,0.00261337000963443,1.33098127842978,"234006_s_at","TMEM234","56063"
-2.31136695587334,5.06425927627689,-4.55415767446334,9.11751859785584e-05,0.00261337000963443,1.33063082768845,"210550_s_at","RASGRF1","5923"
2.24865046700854,6.04796410792898,4.54989858661271,9.22461829244543e-05,0.00264233663465333,1.31947763950639,"203567_s_at","TRIM38","10475"
-1.05238294069912,9.3369030860947,-4.54855145067379,9.25875307147094e-05,0.0026497706057554,1.3159501905022,"201910_at","FARP1","10160"
1.56662447743637,7.310189718776,4.54837544361495,9.26322213408813e-05,0.0026497706057554,1.31548932905862,"1569477_at",NA,NA
-2.40657256181905,5.48363746207623,-4.54815805392086,9.26874491725139e-05,0.0026497706057554,1.31492011331156,"229526_at","AQP11","282679"
-1.24113157246834,7.69281164364747,-4.54783472263673,9.27696519697638e-05,0.00265038835869201,1.31407350511237,"226640_at","DAGLB","221955"
-1.39503166047309,7.0880455141714,-4.54704083011312,9.29717962451834e-05,0.00265442974397149,1.31199481469783,"227070_at","GLT8D2","83468"
-1.32773535144173,7.2206339884222,-4.54496572527741,9.3502237276175e-05,0.00266783291484664,1.3065616727629,"218565_at","SPOUT1","51490"
-1.28195373969432,8.15007113764145,-4.54456632441029,9.36046771373453e-05,0.00266901471837515,1.30551597727104,"221005_s_at","PTDSS2","81490"
-1.24210837866158,9.59297022782301,-4.54330544815868,9.39288036148773e-05,0.00267651196750145,1.30221487668204,"200948_at","MLF2","8079"
-1.43111447401599,9.129404776154,-4.54279387773092,9.40606279174377e-05,0.00267852334968016,1.30087556672351,"213439_x_at","RUNDC3A","10900"
-1.775101346085,8.7493671329886,-4.54134662406719,9.44345605053932e-05,0.00268742204066747,1.29708670675294,"230333_at",NA,NA
1.64173450441121,6.63428252087192,4.53931812383902,9.49611586191904e-05,0.00269986784368949,1.29177641946173,"1552611_a_at","JAK1","3716"
-1.78240386764266,10.2490255760779,-4.53918680212256,9.49953500557414e-05,0.00269986784368949,1.29143265065807,"215230_x_at","EIF3C","8663"
-1.90986716057049,5.95151996653815,-4.53772821794587,9.53759359208808e-05,0.00270775262964213,1.28761451122461,"231151_at","DLGAP3","58512"
-1.31211618083194,8.40622298014703,-4.53764923114162,9.5396588986706e-05,0.00270775262964213,1.28740775170721,"1556126_s_at","GPATCH2","55105"
-1.41333941235049,8.00069272394645,-4.5369091877295,9.55903076697548e-05,0.00270885830372175,1.28547060197076,"1561942_x_at","ERVK13-1","100507321"
1.98280535130515,7.17521503398593,4.53683240627167,9.56104288538789e-05,0.00270885830372175,1.28526961986737,"238761_at","ELK4","2005"
1.73247607577532,5.19696327379484,4.53679079321054,9.56213356412068e-05,0.00270885830372175,1.28516069426299,"1567906_at","SOX4","6659"
-1.8219902583019,5.82448105418699,-4.53606003793639,9.58130681962039e-05,0.00271253307631195,1.28324790301746,"230699_at","PGLS","25796"
-1.81724680402095,9.72822620770642,-4.53326703420829,9.65494103530766e-05,0.00273161138993763,1.27593742707423,"41047_at","BBLN","79095"
-1.345167286353,8.72433051892896,-4.53250355798033,9.67516681227602e-05,0.00273556429456337,1.27393918585236,"215543_s_at","LARGE1","9215"
-1.81423020504836,5.02904713831387,-4.53204631858998,9.68729999974395e-05,0.00273722546504393,1.27274247687537,"202072_at","HNRNPL","3191"
2.3074307978772,5.50657604204939,4.53173944943321,9.69545147454102e-05,0.0027377601516877,1.27193933279426,"219510_at","POLQ","10721"
-1.53172178199057,7.09958926327499,-4.53118805031991,9.7101156075128e-05,0.00273850845953221,1.27049621754639,"223332_x_at","RNF126","55658"
-1.25024511508374,8.73645644695688,-4.53110758382352,9.71225740739149e-05,0.00273850845953221,1.27028562346521,"232486_at","LRFN1","57622"
-1.23234515438905,11.2301184984084,-4.5309338190718,9.71688415453588e-05,0.00273850845953221,1.26983085411207,"213798_s_at","CAP1","10487"
-1.55326585533021,10.9985621332577,-4.52905045058562,9.76717232435099e-05,0.0027509086765429,1.26490192992477,"227279_at","TCEAL3","85012"
1.50630125074912,5.05026843896431,4.52808802421478,9.79296995330952e-05,0.00275428203440934,1.26238328587352,"216010_x_at","FUT3","2525"
-2.18865259518738,12.166243702306,-4.52801649642107,9.79488993954046e-05,0.00275428203440934,1.26219610230692,"211858_x_at","GNAS","2778"
-1.66817972361217,9.59466935215486,-4.52789916046739,9.79804034188598e-05,0.00275428203440934,1.2618890426023,"204869_at","PCSK2","5126"
-1.80785323332707,6.07571008135295,-4.52759344164134,9.80625344272532e-05,0.00275482033130896,1.26108900336827,"220751_s_at","FAXDC2","10826"
-1.31599793641477,9.15515388942352,-4.52684012003408,9.82652053276114e-05,0.00275874202890226,1.25911765686334,"209273_s_at","ISCA1","81689"
1.57974611032394,12.2974080205263,4.52391839228556,9.90551993235467e-05,0.00277841369972362,1.25147226999559,"208835_s_at","LUC7L3","51747"
-1.4217119537987,10.5473993671882,-4.52371838797437,9.91095077431827e-05,0.00277841369972362,1.25094893516242,"223016_x_at","ZRANB2","9406"
-1.33057158242624,8.88108265860169,-4.52354554335051,9.9156465141028e-05,0.00277841369972362,1.25049666927222,"201344_at","UBE2D2","7322"
-1.35930607667921,8.17680527508519,-4.52322692586214,9.92430831505741e-05,0.0027790604718349,1.24966297944805,"223411_at","MIF4GD","57409"
-1.18011950127254,9.99057318252764,-4.52199159792268,9.9579625205838e-05,0.0027867004520175,1.24643071084718,"225031_at","CHD6","84181"
-2.11842878255031,4.53202606161127,-4.52080525525086,9.99038888390748e-05,0.00279230171330767,1.24332672187543,"210802_s_at","DIMT1","27292"
-1.66604311148548,9.02247925581577,-4.52079222113418,9.99074572776979e-05,0.00279230171330767,1.24329261954165,"201454_s_at","NPEPPS","9520"
-1.85691327365214,5.8099706198629,-4.51956694407293,0.000100243475507608,0.00279990397107455,1.2400868741862,"224613_s_at","DNAJC5","80331"
-1.56783978955402,6.52792000316787,-4.51655612909665,0.000101073931385664,0.00281981190737306,1.23221003271001,"206282_at","NEUROD1","4760"
-2.01430982592802,6.09472635118621,-4.51651557409501,0.00010108516394058,0.00281981190737306,1.23210393813252,"229190_at","LINC02482","105374366"
2.20740460606674,6.04630459776205,4.51592556600105,0.000101248719263687,0.00282257423874676,1.23056045196591,"1562826_at","PLCE1-AS2","101927049"
-1.07261410215171,10.0258481801291,-4.51537471292255,0.000101401657650943,0.00282503726474665,1.22911942096426,"215115_x_at","NTRK3","4916"
-1.21735493176495,7.90553636805737,-4.51498468516398,0.000101510083312748,0.00282625782565219,1.2280991228292,"232794_at",NA,NA
2.2634101032939,7.51462879474991,4.51381674989831,0.000101835452107345,0.00283351315214712,1.22504391715021,"239576_at","MTUS1","57509"
-2.0452236503546,6.76499930499707,-4.51240182550863,0.00010223101565949,0.00284271114109732,1.22134275189247,"204488_at","DOLK","22845"
-1.55765784697939,11.0655523010606,-4.51161829067738,0.000102450720610103,0.00284701049522612,1.21929324430512,"232276_at","HS6ST3","266722"
-1.15593370090034,8.87908007416165,-4.51083859056504,0.000102669815647669,0.00285128745170099,1.21725381417699,"217910_x_at","MLX","6945"
-1.81234891642691,7.29290949653133,-4.50999227244458,0.000102908156817115,0.0028541183702309,1.21504018705621,"209849_s_at","RAD51C","5889"
1.70307304207697,6.69690518706379,4.50995064375828,0.000102919894504115,0.0028541183702309,1.21493130461631,"215435_at",NA,NA
1.81735042961432,8.24069183279007,4.50978182779712,0.00010296750773261,0.0028541183702309,1.21448975725387,"203853_s_at","GAB2","9846"
-1.27210620028259,9.09513621951566,-4.5094027862079,0.000103074493154499,0.00285464731101793,1.21349836130591,"221647_s_at","RIC8A","60626"
1.94101621920753,5.45037679821422,4.50925187745668,0.000103117118230643,0.00285464731101793,1.21310365751279,"207224_s_at","SIGLEC7","27036"
-1.24381761509555,9.13495731395922,-4.50827588772315,0.000103393215248334,0.00286048022451748,1.21055098626914,"201004_at","SSR4","6748"
1.46839424806486,4.24621978632127,4.50758979525439,0.000103587742627628,0.00286247403617279,1.2087565766004,"1564783_x_at","OFCC1","266553"
-2.0416934668562,4.34415645127123,-4.50756010723522,0.000103596168250149,0.00286247403617279,1.20867893123064,"237897_at","ADAM17","6868"
1.68799971499142,7.8540039515241,4.50651092510562,0.000103894369183709,0.00286863635307533,1.20593496809656,"223380_s_at","LATS2","26524"
1.85095793792887,5.521658751457,4.50614931574646,0.00010399734396014,0.00286863635307533,1.20498925816734,"233303_at",NA,NA
-1.52046921538097,5.89834684141264,-4.5057115593981,0.000104122138547669,0.00286863635307533,1.20384441610689,"223680_at","ZNF607","84775"
-2.29325662446795,5.96636985379836,-4.50554204669353,0.000104170502765442,0.00286863635307533,1.2034011021013,"207049_at","SCN8A","6334"
-1.5202913934487,11.0943615940916,-4.50551894086008,0.00010417709689241,0.00286863635307533,1.20334067530183,"204723_at","SCN3B","55800"
2.03724808033638,5.31651493300684,4.50539423924437,0.00010421269238767,0.00286863635307533,1.20301455406674,"244053_at",NA,NA
1.74542851332567,7.71401164998679,4.5033891172732,0.000104786705839731,0.00288262296442128,1.1977709003732,"225785_at","REEP3","221035"
1.45318559833838,8.80015453838183,4.50282998370093,0.000104947329912187,0.00288522703353808,1.19630874965595,"231911_at","ERMN","57471"
2.50456085906044,5.03802100024619,4.5024741768359,0.000105049670910082,0.00288622651105967,1.19537831699058,"242700_at","PON2","5445"
1.90516971953789,7.4990436653433,4.50203575888781,0.000105175909650209,0.00288626771342389,1.19423187051162,"228956_at","UGT8","7368"
-1.32768267424414,8.07961953381711,-4.50201064902589,0.000105183144380377,0.00288626771342389,1.19416620962125,"205514_at","ZNF415","55786"
1.57976898124496,6.85649663471954,4.50164745357639,0.000105287844630958,0.00288732935683894,1.1932164792792,"227221_at","ZMAT3","64393"
-1.14762385977619,8.37053831950545,-4.50081982226803,0.00010552681688047,0.00289179925164349,1.19105232077533,"207618_s_at","BCS1L","617"
-1.74955477201067,11.6878144605302,-4.50062527775277,0.000105583068241304,0.00289179925164349,1.19054361756473,"217398_x_at","GAPDH","2597"
-2.88128381823843,6.40158948035545,-4.50037774738024,0.000105654683171031,0.00289194983848618,1.18989636899869,"228204_at","PSMB4","5692"
1.8104763316941,5.47123703642824,4.49976610524916,0.000105831848939998,0.0028949875376082,1.18829705263043,"228673_s_at",NA,NA
-1.45530373328432,6.09934505206991,-4.49895998647452,0.000106065796544706,0.00289957371304091,1.18618926547123,"207813_s_at","FDXR","2232"
-2.13054752668952,4.53851019848005,-4.49782246204663,0.00010639679652054,0.00290680567133567,1.18321502746042,"233895_at","ANKRD24","170961"
-2.53669553646514,8.52877768575527,-4.49753912162981,0.000106479403071304,0.00290724662318279,1.18247420490487,"201903_at","UQCRC1","7384"
-1.28883530177113,8.42474876721321,-4.49700881889291,0.00010663418142628,0.00290965632912382,1.18108769111498,"235541_at","LAS1L","81887"
1.54911125875151,7.08791897538119,4.49673930269215,0.000106712930129162,0.00290998975302341,1.18038303058769,"238277_at",NA,NA
-1.99305933538841,5.93918111519606,-4.49637152153605,0.000106820483558351,0.0029106575610168,1.17942146181544,"229917_at","AGAP2","116986"
1.67826340621301,6.72323667478407,4.49620058534929,0.000106870508527503,0.0029106575610168,1.17897455050716,"201072_s_at","SMARCC1","6599"
-1.70511872124098,6.64458681406049,-4.4951941975511,0.000107165502647,0.00291687559787167,1.17634340454955,"206083_at","ADGRB1","575"
-1.83936846293756,10.1225519099523,-4.49465307894787,0.000107324450231738,0.00291938523204989,1.17492871274146,"218623_at","NSG2","51617"
-1.7537898652092,11.6144895388088,-4.49441805306265,0.000107393559344778,0.00291944952500969,1.17431427208088,"204471_at","GAP43","2596"
2.03179597642464,6.15449674799056,4.4937916130046,0.000107577979224023,0.00292264646662035,1.17267655801321,"240105_at",NA,NA
-1.75903105492602,6.22226115185123,-4.4918622547164,0.000108147946920059,0.0029362863807313,1.16763279669065,"218260_at","DDA1","79016"
-1.91938058832713,4.51064814519901,-4.49163829100788,0.000108214303743458,0.0029362863807313,1.16704732619454,"221418_s_at","MED16","10025"
1.6224882401435,7.00914893671136,4.49074780822518,0.000108478539373497,0.00294093170969896,1.1647195271403,"235146_at","TMCC3","57458"
-1.9764944027718,5.04544402700687,-4.49060835848063,0.000108519976667904,0.00294093170969896,1.16435499918803,"223749_at","C1QTNF2","114898"
-1.72136343335088,10.0454578038458,-4.49018997754382,0.000108644392265954,0.00294248032056523,1.16326134180606,"200647_x_at","EIF3C","8663"
-1.81515074304462,7.49885690157192,-4.48957393492779,0.000108827845037713,0.0029456249640777,1.16165101779646,"241835_at",NA,NA
2.00222128023944,6.23008508415618,4.48923511733502,0.00010892887333151,0.00294653612833659,1.16076536785185,"239955_at",NA,NA
-1.63109082619589,6.6111044157746,-4.48695064846063,0.00010961248781105,0.00296319543686981,1.15479413686459,"206849_at","GABRG2","2566"
1.92809040127689,5.86569937418549,4.48569509785037,0.000109990015627019,0.00297156472114009,1.15151251038144,"240003_at",NA,NA
1.42413321093232,8.92825429143936,4.48506131038393,0.00011018107713116,0.00297488908254131,1.1498560315597,"224836_at","TP53INP2","58476"
-1.48751075909976,6.30466847467376,-4.48300344087772,0.000110803716045771,0.00298985474388774,1.14447776950555,"227445_at","ZNF689","115509"
-1.30656425383282,9.69573561680242,-4.48265194666668,0.00011091041441647,0.00299088873401751,1.14355917031345,"206137_at","RIMS2","9699"
1.59153529162327,5.11288899343912,4.48136024275887,0.00011130339615839,0.00299963681328897,1.14018350212585,"240648_at",NA,NA
1.60576491275794,6.33453404853665,4.4809991489638,0.000111413500499424,0.00300075524128373,1.13923986369583,"208191_x_at","PSG4","5672"
-1.37779628225876,11.2725270604686,-4.48025622539063,0.000111640372034432,0.00300501530632987,1.13729843139512,"200694_s_at","DDX24","57062"
-1.22621307233341,10.9522687664426,-4.47899549734229,0.00011202641851126,0.0030135519961147,1.13400395857468,"227208_at","CENATAC","338657"
-1.24954642927405,8.32691661705091,-4.4786071216301,0.000112145609384691,0.00301490409003465,1.1329891003682,"204382_at","NAT9","26151"
